pID,X1,X2,Cluster
0,-14.3064995,6.489013,1
1,7.3845515,8.985527,1
2,-13.356111,-0.07353641,1
3,-8.391037,4.163277,1
4,15.409671,0.25004798,1
5,6.0103903,6.9647512,1
6,16.448845,10.791125,1
7,-4.6051645,-18.515144,1
8,10.379091,-20.421078,1
9,-12.12307,-2.1790953,1
10,-7.9418464,-9.324078,1
11,-13.021188,2.1219306,1
12,-6.078946,6.705466,1
13,10.49434,-14.897283,1
14,17.49288,-9.801152,1
15,5.4720926,12.135465,1
16,7.838609,10.091016,1
17,0.15437244,5.8282175,1
18,-12.515126,9.141302,1
19,4.4637876,-3.2545993,1
20,-11.401513,-4.486669,1
21,11.077794,-12.264645,1
22,15.809209,-12.12168,1
23,-15.114461,1.935689,1
24,-11.706049,-3.802235,1
25,2.3523884,0.43770123,1
26,-9.9250765,-5.4422617,1
27,-1.1555142,6.2403827,1
28,-2.6267822,2.9553757,1
29,-1.9404222,0.67869514,1
30,-5.9591866,-5.326493,1
31,-11.625592,6.807808,1
32,-2.8499396,11.478439,1
33,0.59187573,16.031385,1
34,13.650889,3.5266776,1
35,10.147537,-12.875872,1
36,9.778742,12.74874,1
37,-6.610623,5.684227,1
38,1.0204204,12.10296,1
39,14.9713545,3.760229,1
40,10.87085,-9.936543,1
41,11.084841,-17.400076,1
42,-9.281635,4.0530176,1
43,-2.5031786,5.514378,1
44,10.931793,-24.28732,1
45,-6.918597,8.305292,1
46,-7.0317245,5.627956,1
47,-8.981536,-6.6021013,1
48,-6.420761,-4.9706535,1
49,2.3537443,14.416392,1
50,-3.652365,-5.7128,1
51,2.6931224,-17.229012,1
52,13.183447,-15.233841,1
53,8.031641,19.408535,1
54,18.96603,7.3651557,1
55,-2.2620623,-10.228257,1
56,9.882676,-20.776587,1
57,-10.10646,6.162309,1
58,7.6752887,19.201117,1
59,-2.3733642,8.258088,1
60,-5.5287733,-4.3571177,1
61,-4.453545,-3.4957957,1
62,-12.408307,-1.823716,1
63,-8.41709,-3.8748963,1
64,3.4079523,-6.255351,1
65,11.171976,12.745797,1
66,16.134583,10.841571,1
67,1.4008586,-10.012715,1
68,-7.347532,-11.8852625,1
69,14.851923,-16.985842,1
70,16.240927,5.351395,1
71,12.830147,-14.131842,1
72,-8.183019,8.023707,1
73,-10.223122,-8.549923,1
74,-6.8648453,-8.116812,1
75,18.782421,9.139639,1
76,-5.218356,4.2250013,1
77,-9.063631,-3.6080375,1
78,9.681335,22.44333,1
79,1.8360047,19.756037,1
80,-6.9905643,-2.4778535,1
81,11.306988,-18.8717,1
82,13.839782,-10.517568,1
83,-4.9016232,13.841065,1
84,-10.219159,-6.4864793,1
85,-11.196068,-7.303287,1
86,-9.33637,-7.2464857,1
87,-0.6904504,-10.570859,1
88,9.304615,-16.439358,1
89,5.23705,16.412476,1
90,7.0985456,21.200138,1
91,0.9319656,-6.0716414,1
92,4.880278,10.0809,1
93,2.7909007,-10.937919,1
